event_key,symbol,period_ended,prior_earnings_count,prior_abn_ret_1d_mean_2,prior_abn_ret_1d_mean_4,prior_abn_ret_1d_mean_8,prior_abn_ret_3d_mean_2,prior_abn_ret_3d_mean_4,prior_abn_ret_3d_mean_8,prior_abn_ret_5d_mean_2,prior_abn_ret_5d_mean_4,prior_abn_ret_5d_mean_8,prior_abn_ret_1d_median_4,prior_abn_ret_1d_median_8,prior_abn_ret_3d_median_4,prior_abn_ret_3d_median_8,prior_abn_ret_1d_std_4,prior_abn_ret_1d_std_8,prior_abn_ret_3d_std_4,prior_abn_ret_3d_std_8,prior_positive_rate_4,prior_positive_rate_8,prior_negative_rate_4,prior_negative_rate_8,prior_neutral_rate_4,prior_neutral_rate_8,prior_reaction_streak,prior_reaction_trend_4,prior_reaction_trend_8,prior_avg_reaction_magnitude_4,prior_avg_reaction_magnitude_8,prior_days_since_last,prior_last_reaction_class,prior_last_abn_ret_1d,prior_last_abn_ret_3d,prior_last_abn_ret_5d,prior_abn_ret_5d_median_4,prior_abn_ret_5d_std_4,prior_abn_ret_5d_median_8,prior_abn_ret_5d_std_8,prior_avg_reaction_magnitude_2
HINDALCO_2021-12-31,HINDALCO,2021-12-31,67,-0.018152467764961322,-0.010207371368043644,-0.0038601201950801967,-0.0076986869932331725,0.0019486044010794956,0.006235055473031562,0.008415285631005576,0.01816044138922701,-0.0007025206908078951,-0.013005908748146444,-0.002262274971125966,-0.0076986869932331725,0.004757768074908575,0.010637000351382578,0.016896297587452553,0.028564082862201978,0.021393452431235305,0.25,0.25,0.0,0.0,0.75,0.75,3.0,-0.30000000000000004,-0.023809523809523826,0.026207991652568485,0.027348863852799943,92.0,NEUTRAL,-0.017222337268685495,-0.016930785477476284,0.01879849621426377,0.008415285631005576,0.03709897722048767,-0.007878603582042842,0.038431440422536586,0.010383210583258196
HINDALCO_2022-03-31,HINDALCO,2022-03-31,68,-0.01021673937045009,-0.008812786679195467,-0.0008739309507602849,-0.009510616205970934,-0.009188582925625771,0.006679312930524858,-0.00960563512158552,-0.008826592692463497,0.0024828761393679843,-0.01021673937045009,0.0005268944065703884,-0.009510616205970934,0.004757768074908575,0.011233798423768983,0.014078119756001718,0.010437928099689957,0.021147001565258724,0.0,0.25,0.0,0.0,1.0,0.75,4.0,0.0,-0.07142857142857144,0.018225840799595383,0.024163467022624063,90.0,NEUTRAL,-0.0032111414722146847,-0.002090446934465584,-0.03800976645743481,-0.008047550263341474,0.0237342275357784,-0.007878603582042842,0.03318099490156796,0.028404131335849292
HINDALCO_2022-12-31,HINDALCO,2022-12-31,71,,0.006904864556446455,-0.004503292726546944,,-0.00995637659427484,-0.00201972259737195,,-0.027347146086339702,0.0029912455640381066,0.006904864556446455,-0.006000310849911039,-0.00995637659427484,-0.009510616205970934,0.014306192922780576,0.013671449397560613,0.011124104405575036,0.02349654280145069,0.0,0.125,0.0,0.0,0.5,0.625,1.0,0.0,-0.1428571428571428,0.027347146086339702,0.026587709797158892,92.0,,,,,-0.027347146086339702,0.015079222339238349,-0.008047550263341474,0.037729668173918825,
HINDALCO_2023-03-31,HINDALCO,2023-03-31,72,0.009508947160264292,0.013264908872685943,-0.0014535548285683302,0.0022350601860636754,-0.007793623034010211,-0.008723596295087252,0.010227135441230883,-0.003228695137006854,-0.0069606268406446166,0.013264908872685943,0.0005268944065703884,-0.007793623034010211,-0.009510616205970934,0.005311731993460774,0.014537597456412097,0.014182699822571972,0.010301403342254194,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.0,0.0,0.013455830578237737,0.016635837392476167,90.0,NEUTRAL,0.009508947160264292,0.0022350601860636754,0.010227135441230883,-0.003228695137006854,0.019029418096738415,-0.008047550263341474,0.0204638284100636,0.010227135441230883
HINDALCO_2023-06-30,HINDALCO,2023-06-30,73,0.009252235560124666,0.009252235560124666,-0.0006651225494634002,-0.010128189792534714,-0.010128189792534714,-0.009261084460014243,0.011378494366953262,0.011378494366953262,-0.0025177886961269547,0.009252235560124666,0.0028921912438851782,-0.010128189792534714,-0.009510616205970934,0.00036304502653595696,0.015029711386465262,0.01748427579474272,0.011020541375504163,0.0,0.0,0.25,0.125,0.25,0.625,1.0,-0.9999999999999998,-0.1428571428571428,0.011378494366953262,0.01636961701218372,91.0,NEGATIVE,0.008995523959985041,-0.022491439771133104,0.012529853292675641,0.011378494366953262,0.0016282674079159051,0.004129605244489132,0.02146591668849001,0.011378494366953262
HINDALCO_2023-09-30,HINDALCO,2023-09-30,74,-0.0002205231300894117,0.003022633633361823,0.0009425487907154806,-0.03475289324738856,-0.022423575436237814,-0.0173523774957899,-0.01967473058885505,-0.009707441912159739,-0.010836353615815808,0.008995523959985041,0.0028921912438851782,-0.022491439771133104,-0.01737654586578019,0.01079304041238743,0.01305134752904912,0.024624773591151127,0.017454141009004026,0.0,0.0,0.5,0.25,0.25,0.5,2.0,-0.5000000000000001,-0.2285714285714285,0.02487876773476409,0.024688181931872572,92.0,NEGATIVE,-0.009436570220163865,-0.04701434672364402,-0.05187931447038574,0.010227135441230883,0.03654005683734334,-0.003228695137006854,0.02941086411200286,0.03220458388153069
HINDALCO_2023-12-31,HINDALCO,2023-12-31,75,0.008000976313221997,0.008626605936673332,0.008052692143264373,-0.021081048657311585,-0.01560461922492315,-0.013721871681373713,-0.015042451413037283,-0.0018319785230420105,-0.010337034377474574,0.009252235560124666,0.009252235560124666,-0.010128189792534714,-0.00995637659427484,0.014257553665832094,0.012794164216964266,0.02429497145894482,0.019682578454825787,0.0,0.0,0.5,0.25,0.5,0.5,1.0,-1.2466677325125226e-16,-0.11428571428571427,0.02410767871215086,0.025187501170213806,92.0,NEUTRAL,0.02543852284660786,0.004852249409020848,0.021794411644311174,0.011378494366953262,0.03373735116293003,-0.003228695137006854,0.03003345214214631,0.03683686305734846
HINDALCO_2024-03-31,HINDALCO,2024-03-31,76,0.01253876690467337,0.0061591218872919795,0.008527717549089967,-0.004591680120569486,-0.019672286683979023,-0.01571273213398942,0.012318592698957076,-0.0036780689449489867,-0.0035282776756349423,0.004317267461361962,0.009252235560124666,-0.01826352471064646,-0.015928957952121958,0.014893823516781318,0.012337061064341851,0.021515582491935886,0.01885760701134265,0.0,0.0,0.5,0.25,0.5,0.5,2.0,0.39999999999999997,1.1286362135477398e-17,0.022261588290243883,0.019326335719575167,91.0,NEUTRAL,-0.00036098903726111686,-0.01403560965015982,0.0028427737536029785,0.00768631352313931,0.033052611950917576,0.006534954597416931,0.026980783800796618,0.012318592698957076
HINDALCO_2024-06-30,HINDALCO,2024-06-30,77,0.0033850624010103303,0.005693019357116164,0.006879424758118998,0.01432120381824964,-0.003379922419530973,-0.005629344877198887,0.008059170640820845,-0.003491640386108219,0.0014650711982456082,0.0033850624010103303,0.00806331889963341,-0.004591680120569486,-0.005900274732048072,0.014804374603579116,0.011614912976057391,0.03744600164549036,0.030242446443651202,0.25,0.125,0.25,0.25,0.5,0.375,1.0,0.6,0.25714285714285706,0.02244801684908465,0.018758176021707523,91.0,POSITIVE,0.0071311138392817774,0.0426780172866591,0.013275567528038712,0.008059170640820845,0.03317637459750007,0.011378494366953262,0.02683093224551929,0.008059170640820845
HINDALCO_2024-09-30,HINDALCO,2024-09-30,78,0.005485533448924551,0.009012150176798961,0.006445214515325902,0.05068616383971242,0.023047241859571466,0.0035597487327960592,0.04495609562031733,0.0286373441596372,0.01220386441458137,0.005485533448924551,0.0071311138392817774,0.023765133347839973,0.0022350601860636754,0.011372061943589343,0.010664970977259169,0.03347773621004149,0.03678651105174752,0.5,0.25,0.0,0.25,0.5,0.375,2.0,0.39999999999999997,0.28571428571428575,0.0286373441596372,0.02702652569183444,92.0,POSITIVE,0.0038399530585673247,0.058694310392765736,0.07663662371259594,0.017534989586174943,0.03292466454763749,0.012529853292675641,0.037512231727427764,0.04495609562031733
HINDALCO_2024-12-31,HINDALCO,2024-12-31,79,-0.010675716529857937,-0.0036453270644238034,0.002490639436124764,0.03770106787212796,0.0260111358451888,0.0052032583101328245,0.046578624500334065,0.027318897570577455,0.012743459523767722,0.001739482010653104,0.005485533448924551,0.02969292131907464,0.0035436547975422616,0.014687643719577897,0.014919856485660065,0.03181335278570303,0.034373468383721115,0.5,0.25,0.0,0.25,0.5,0.5,1.0,1.2466677325125226e-16,0.19047619047619047,0.027318897570577455,0.025713288141364157,92.0,NEUTRAL,-0.0251913861182832,0.01670782535149018,0.016520625288072188,0.01489809640805545,0.03339229727493948,0.012902710410357177,0.03476309680520725,0.046578624500334065
HINDALCO_2025-03-31,HINDALCO,2025-03-31,80,-0.009071669813326466,-0.0017930681822009575,0.002183026852545511,0.025049353810098485,0.03786775882490545,0.009097736070463214,0.05007826354626832,0.04751717958329282,0.02191955531917192,0.005443999775098796,0.005443999775098796,0.038034449777682944,0.010780037380255514,0.015673954446419745,0.01477918968692655,0.017556281354322707,0.03572742761762274,0.75,0.375,0.0,0.25,0.25,0.375,1.0,-0.09999999999999999,0.27380952380952384,0.04751717958329282,0.03488938393676835,90.0,POSITIVE,0.0070480464916302665,0.03339088226870679,0.08363590180446445,0.046578624500334065,0.037796730438883416,0.01489809640805545,0.042770335029382815,0.05007826354626832
HINDALCO_2025-06-30,HINDALCO,2025-06-30,81,-0.003664842212095676,-0.0071702793709768065,-0.0007386300069303214,0.01131105534977489,0.024506061610951424,0.010563069595710226,0.03172411513337242,0.03915136981685324,0.017829864715372512,-0.005268888928627147,0.001739482010653104,0.025049353810098485,0.010780037380255514,0.015276274138425293,0.01553121780342774,0.029171348600585012,0.034464822782345556,0.5,0.375,0.0,0.125,0.5,0.5,1.0,-0.2,0.1428571428571429,0.04924520558571305,0.03584661121739885,91.0,NEUTRAL,-0.014377730915821618,-0.01076877156915701,-0.02018767153771961,0.046578624500334065,0.049723536588459995,0.01489809640805545,0.04528664010694616,0.05191178667109203
HINDALCO_2025-09-30,HINDALCO,2025-09-30,82,-0.011313859469556653,-0.01019276464144156,-0.0005903072323212993,-0.008044796527395814,0.008502278641351335,0.0157747602504614,-0.014304255931300469,0.017887003807483925,0.023262173983560563,-0.011313859469556653,0.001739482010653104,0.00569350193292778,0.010780037380255514,0.013459724346329895,0.015441694130483245,0.02040608618908008,0.026818472940319697,0.25,0.375,0.0,0.0,0.75,0.625,2.0,-0.09999999999999996,-0.011904761904761937,0.032191259738784395,0.030414301949210798,92.0,NEUTRAL,-0.008249988023291688,-0.005320821485634619,-0.008420840324881329,0.00404989248159543,0.04642760724544229,0.01489809640805545,0.03770147474513957,0.014304255931300469
HINDALCO_2025-12-31,HINDALCO,2025-12-31,83,-0.0009776645177744236,-0.0023212533649350497,-0.0029832902146794266,0.009364657382065267,0.010337856365920078,0.01817449610555444,0.002029164763265201,0.01687663994831881,0.022097768759448133,-0.0009776645177744236,0.001739482010653104,0.009364657382065267,0.020378980800627666,0.0106852900608811,0.011911658439640534,0.021680656184227168,0.026559163560972245,0.5,0.5,0.0,0.0,0.5,0.5,1.0,-4.1074449758993214e-17,1.2131342650321523e-17,0.03118089587961928,0.029249896725098368,92.0,POSITIVE,0.0062946589877428405,0.024050136249765153,0.012479169851411731,0.002029164763265201,0.04651115450777245,0.012877368689725222,0.037896627293073144,0.01045000508814653
HINDALCO_2026-03-31,HINDALCO,2026-03-31,84,-0.0009766235079299301,-0.006145241488743292,-0.0039691548354721246,0.0008981934164334349,-0.0035733015554811898,0.01714722863471213,0.020302935907184794,0.0029993399879421623,0.025258259785617493,-0.008248947013447194,-0.002203976472517688,-0.008044796527395814,0.020378980800627666,0.008782106088871446,0.011989742824682997,0.019721748258436478,0.02809736662542683,0.25,0.5,0.25,0.125,0.5,0.375,1.0,-0.19999999999999996,-0.17857142857142863,0.01730359591924263,0.03241038775126773,90.0,NEGATIVE,-0.0082479060036027,-0.022253749416898283,0.028126701962957856,0.002029164763265201,0.02151983206201795,0.01489809640805545,0.03710749653952488,0.020302935907184794
HINDALCO_2026-06-30,HINDALCO,2026-06-30,85,-8.173628591329196e-05,-0.0005297004018438578,-0.003849989886410332,0.008935043197692338,0.009149850289878803,0.016827955950415113,0.046273013711279676,0.02415108923727244,0.03165122952706284,-0.0009766235079299301,-0.002203976472517688,0.009364657382065267,0.020378980800627666,0.008943316339603534,0.012119859465228398,0.028148373055451592,0.027778516639436254,0.5,0.5,0.25,0.125,0.25,0.375,1.0,0.10000000000000003,-0.05952380952380955,0.028361509399713103,0.038803357492713075,91.0,POSITIVE,0.008084433431776117,0.04012383581228296,0.0644193254596015,0.020302935907184794,0.03073814482882717,0.022323663625515022,0.03910025164346849,0.046273013711279676
HINDUNILVR_2015-12-31,HINDUNILVR,2015-12-31,42,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,92.0,,,,,,,,,
HINDUNILVR_2016-03-31,HINDUNILVR,2016-03-31,43,-0.00804620739111539,-0.00804620739111539,-0.00804620739111539,-0.03205664470498515,-0.03205664470498515,-0.03205664470498515,-0.044356339589373794,-0.044356339589373794,-0.044356339589373794,-0.00804620739111539,-0.00804620739111539,-0.03205664470498515,-0.03205664470498515,,,,,0.0,0.0,0.25,0.125,0.0,0.0,1.0,,,0.044356339589373794,0.044356339589373794,91.0,NEGATIVE,-0.00804620739111539,-0.03205664470498515,-0.044356339589373794,-0.044356339589373794,,-0.044356339589373794,,0.044356339589373794
HINDUNILVR_2016-06-30,HINDUNILVR,2016-06-30,44,-0.013017947185265333,-0.013017947185265333,-0.013017947185265333,-0.028280755820903114,-0.028280755820903114,-0.028280755820903114,-0.04508537184513706,-0.04508537184513706,-0.04508537184513706,-0.013017947185265333,-0.013017947185265333,-0.028280755820903114,-0.028280755820903114,0.00703110184547687,0.00703110184547687,0.005339913269882625,0.005339913269882625,0.0,0.0,0.5,0.25,0.0,0.0,2.0,7.850462293418875e-17,7.850462293418875e-17,0.04508537184513706,0.04508537184513706,91.0,NEGATIVE,-0.017989686979415276,-0.02450486693682108,-0.04581440410090032,-0.04508537184513706,0.0010310073035078565,-0.04508537184513706,0.0010310073035078565,0.04508537184513706
HINDUNILVR_2016-09-30,HINDUNILVR,2016-09-30,45,-0.003970672648574813,-0.0053291842294216725,-0.0053291842294216725,-0.016854870593277615,-0.02192212863051346,-0.02192212863051346,-0.02772706794942753,-0.033270158496076285,-0.033270158496076285,-0.00804620739111539,-0.00804620739111539,-0.02450486693682108,-0.02450486693682108,0.014215112519927351,0.014215112519927351,0.011642755520237559,0.011642755520237559,0.0,0.0,0.5,0.25,0.25,0.125,1.0,0.5000000000000002,0.5000000000000002,0.033270158496076285,0.033270158496076285,92.0,NEUTRAL,0.010048341682265649,-0.009204874249734152,-0.009639731797954743,-0.044356339589373794,0.020477531283858777,-0.044356339589373794,0.020477531283858777,0.02772706794942753
HINDUNILVR_2016-12-31,HINDUNILVR,2016-12-31,46,0.004248674204766323,-0.004384636490249505,-0.004384636490249505,0.003425009480417629,-0.012427873170242743,-0.012427873170242743,0.001152237044657889,-0.021966567400239584,-0.021966567400239584,-0.0047986003319241965,-0.0047986003319241965,-0.016854870593277615,-0.016854870593277615,0.01175932102755503,0.01175932102755503,0.021235176422990606,0.021235176422990606,0.0,0.0,0.5,0.25,0.5,0.25,2.0,0.39999999999999997,0.39999999999999997,0.027938670343874844,0.027938670343874844,92.0,NEUTRAL,-0.0015509932727330034,0.01605489321056941,0.01194420588727052,-0.02699803569366427,0.02811827777386905,-0.02699803569366427,0.02811827777386905,0.010791968842612631
HINDUNILVR_2017-03-31,HINDUNILVR,2017-03-31,47,-0.011421718154559501,-0.007696195401567157,-0.007766197799476804,0.0014097544992578426,-0.0077225580470098865,-0.012589375378604939,-0.01599148661154809,-0.02185927728048781,-0.026358689742265008,-0.00977034012607414,-0.00804620739111539,-0.011220129230893938,-0.013235384212053725,0.014645204267771897,0.012684084819652486,0.01712309934591716,0.018393747663355105,0.0,0.0,0.25,0.25,0.75,0.375,3.0,0.30000000000000004,0.30000000000000016,0.02783138022412307,0.031136372097173216,90.0,NEUTRAL,-0.021292443036386,-0.013235384212053725,-0.0439271791103667,-0.02678345545416072,0.02800495883605755,-0.0439271791103667,0.02625703433487754,0.02793569249881861
HINDUNILVR_2017-06-30,HINDUNILVR,2017-06-30,48,-0.005964902851841314,-0.0008581143235374955,-0.004911391944113441,0.012033427441918543,0.007729218461168086,-0.004274106299522314,-0.014117812545063446,-0.006482787750202779,-0.019350315781847538,0.0039058220299851842,-0.0047986003319241965,0.003425009480417629,-0.011220129230893938,0.014622544445798446,0.013326976588882138,0.023594903903753215,0.026182554528308172,0.25,0.125,0.0,0.25,0.75,0.375,1.0,0.29999999999999993,0.3714285714285714,0.020300667703957942,0.028562235751017646,91.0,POSITIVE,0.009362637332703372,0.03730223909589081,0.015691554020239806,0.001152237044657889,0.027345348583879436,-0.02678345545416072,0.029090364643034234,0.029809366565303252
HINDUNILVR_2017-09-30,HINDUNILVR,2017-09-30,49,0.005696789345210895,-0.002862464404674303,-0.003919630043851747,0.012169312705477164,0.0067895336023675035,-0.005515464497438624,0.008335046364039256,-0.0038282201237544167,-0.01644619371189236,0.0002399740424927077,-0.0015509932727330034,0.0015456397628164642,-0.012963613684936481,0.013099396949731668,0.012445563968801036,0.024549652043915925,0.024125890503466682,0.25,0.125,0.0,0.25,0.75,0.5,1.0,0.10000000000000002,0.24999999999999994,0.018135369431428933,0.024621707601992084,92.0,NEUTRAL,0.0020309413577184188,-0.012963613684936481,0.0009785387078387053,0.006461372297554613,0.027451912181005497,-0.009639731797954743,0.027644985757535104,0.008335046364039256
HINDUNILVR_2017-12-31,HINDUNILVR,2017-12-31,50,-0.012797806114391852,-0.009381354483116583,-0.006882995486683044,-0.013262249755006894,-0.0006144111565441757,-0.006521142163393459,-0.01459671988941691,-0.014357266217240178,-0.01816191680873988,-0.00963075083933379,-0.0047986003319241965,-0.013099498948495103,-0.013099498948495103,0.017854402317974423,0.014248400014859056,0.02527894602670766,0.022516626426165316,0.25,0.125,0.0,0.25,0.75,0.625,2.0,-0.09999999999999996,0.17857142857142866,0.022692312581279434,0.02531549146257714,92.0,NEUTRAL,-0.027626553586502123,-0.013560885825077307,-0.030171978486672524,-0.01459671988941691,0.02746272251031984,-0.019905855142313633,0.02605027816393591,0.015575258597255615
HINDUNILVR_2018-03-31,HINDUNILVR,2018-03-31,51,-0.019608202988116663,-0.006955706821452884,-0.007325951111510021,-0.014477275422874358,-0.001153981358698597,-0.004438269702854242,-0.013184858479637573,-0.002424906057799159,-0.012142091669143484,-0.004779455516006392,-0.006570422831232103,-0.013262249755006894,-0.013099498948495103,0.016287084991508136,0.014344486662979019,0.025658320135736393,0.020497185066716935,0.25,0.125,0.0,0.125,0.75,0.75,3.0,-0.30000000000000004,0.09523809523809527,0.012661083185537103,0.020246231704830087,90.0,NEUTRAL,-0.011589852389731203,-0.01539366502067141,0.003802261527397377,0.002390400117618041,0.019565847852309682,-0.004330596545058019,0.024659654540534613,0.01698712000703495
HINDUNILVR_2018-06-30,HINDUNILVR,2018-06-30,52,-0.004633606937516577,-0.008715706525954214,-0.004786910424745855,0.0033893353019966432,-0.004936457226505125,0.0013963806173314802,0.014964757871096357,0.00018401899083972384,-0.0031493843796815274,-0.004779455516006392,0.0002399740424927077,-0.013262249755006894,-0.011084243967335317,0.01417999004425882,0.013980375437493245,0.018102079568915224,0.020612246727511614,0.25,0.25,0.0,0.0,0.75,0.75,1.0,0.29999999999999993,0.07142857142857144,0.015270008234175986,0.017785337969066964,91.0,POSITIVE,0.00232263851469805,0.022172335624664696,0.026127254214795337,0.002390400117618041,0.023153552480301855,0.002390400117618041,0.02372598897273599,0.014964757871096357
HINDUNILVR_2018-09-30,HINDUNILVR,2018-09-30,53,0.002273609192894932,-0.008667296897610866,-0.005764880651142584,0.019694044560343016,0.0026083845687343288,0.004698959085550916,0.007971125139823176,-0.0026068666699071985,-0.0032175433968308076,-0.004682636259319695,0.0002399740424927077,0.0018274338354720143,0.0015456397628164642,0.014229153227454275,0.013036110104481429,0.019846431269326698,0.02078688722419313,0.25,0.25,0.0,0.0,0.75,0.75,1.0,0.10000000000000002,0.023809523809523808,0.017571624541003555,0.017853496986216244,92.0,NEUTRAL,0.002224579871091814,0.017215753496021335,-0.010185003935148984,-0.0031913712038758035,0.023692405120261672,0.002390400117618041,0.023748070709148947,0.01815612907497216
HINDUNILVR_2018-12-31,HINDUNILVR,2018-12-31,54,0.004762732703430306,6.456288295686452e-05,-0.004658395800079859,0.03723140653574364,0.02031037091887014,0.009847979881162983,0.02049073706738913,0.017727747469242744,0.001685240626001283,0.002273609192894932,0.0021277606144051164,0.019694044560343016,0.002126069905542427,0.008123101620923685,0.013798261256928644,0.02973292630987736,0.027889857519782936,0.5,0.375,0.0,0.0,0.5,0.625,1.0,0.2000000000000001,0.05952380952380954,0.022820249436817236,0.022756281009048335,92.0,POSITIVE,0.007300885535768797,0.05724705957546594,0.051166478069927246,0.014964757871096357,0.026843629085462364,0.002390400117618041,0.030433160619377297,0.030675741002538115
HINDUNILVR_2019-03-31,HINDUNILVR,2019-03-31,55,0.00638130665650366,0.004327457924699296,-0.0013141244483767939,0.036628119522903124,0.02816108204162307,0.013503550341462237,0.03624651906055132,0.022108822100187248,0.009841958021194044,0.0038921831459682865,0.002273609192894932,0.019694044560343016,0.01661246648318082,0.0024879199365274046,0.01235774056308239,0.01957317999899315,0.026303509235495345,0.5,0.375,0.0,0.0,0.5,0.625,1.0,-0.2,-0.01190476190476194,0.02720132406776174,0.01993120362664942,90.0,NEUTRAL,0.005461727777238523,0.016009179470340307,0.02132656005117539,0.023726907132985364,0.025192580263703072,0.009746907773818592,0.024658447240618345,0.03624651906055132
HINDUNILVR_2019-06-30,HINDUNILVR,2019-06-30,56,0.015132545576544476,0.009947639139987391,0.0006159663070165883,0.0322844402643242,0.03475792340003392,0.014910733086764397,0.03950373926166534,0.029997238164527235,0.01509062857768348,0.00638130665650366,0.002273609192894932,0.03288772727716471,0.01661246648318082,0.010123683329018904,0.015153142947433362,0.021256320129379787,0.028004685825093016,0.5,0.375,0.0,0.0,0.5,0.625,1.0,0.2000000000000001,0.10714285714285716,0.03508974013210173,0.025179874183138856,91.0,POSITIVE,0.02480336337585043,0.04855970105830809,0.057680918472155285,0.03624651906055132,0.03111439170035673,0.012564410789286384,0.0299767366112472,0.03950373926166534
HINDUNILVR_2019-09-30,HINDUNILVR,2019-09-30,57,0.009287562343379074,0.007834434499941367,-0.0004164311988347491,0.026781353583010648,0.031704736552956886,0.017156560560845607,0.038725257916824296,0.03748588848868781,0.017439510909390304,0.00638130665650366,0.002273609192894932,0.0322844402643242,0.01661246648318082,0.012801272542295097,0.015323364135721421,0.025138503102922777,0.02610602260763061,0.5,0.375,0.0,0.0,0.5,0.625,1.0,-0.2,0.03571428571428571,0.03748588848868781,0.02752875651484568,92.0,NEUTRAL,-0.00622823868909228,0.005003006107713204,0.019769597361493307,0.03624651906055132,0.01974832173610689,0.02054807870633435,0.02944446794449383,0.038725257916824296
HINDUNILVR_2019-12-31,HINDUNILVR,2019-12-31,58,-0.0015206509585617423,0.006805947308991367,0.0034352550959741157,0.007771841155953363,0.02002814071013878,0.02016925581450446,0.017814983696241793,0.028659361478953566,0.023193554474098155,0.004324332274603659,0.002754787643333423,0.013274927837266914,0.01661246648318082,0.013021791391521403,0.010674054129547852,0.019544552846601594,0.0232939865524745,0.25,0.375,0.0,0.0,0.75,0.625,2.0,-0.09999999999999996,-0.03571428571428575,0.028659361478953566,0.0257398054578854,92.0,NEUTRAL,0.0031869367719687958,0.010540676204193522,0.01586037003099028,0.02054807870633435,0.019483863710243257,0.02054807870633435,0.022486835743818323,0.017814983696241793
HINDUNILVR_2020-03-31,HINDUNILVR,2020-03-31,59,-0.013128037324298958,-0.0019202374904599417,0.0012036102171196772,-0.018068483583731365,0.004356434999639641,0.016258758520631356,-0.010603943837602936,0.01406065703961068,0.018084739569898964,-0.0015206509585617423,0.002754787643333423,0.007771841155953363,0.01661246648318082,0.022481815105723866,0.015179557043117357,0.039145322321383,0.03134991306969191,0.25,0.375,0.25,0.125,0.5,0.5,1.0,-0.6,-0.19047619047619055,0.032594785892708755,0.029898054980235247,91.0,NEGATIVE,-0.02944301142056671,-0.04667764337165625,-0.03706825770619615,0.017814983696241793,0.03895606113292975,0.02054807870633435,0.030674019531871908,0.026464313868593214
HINDUNILVR_2020-06-30,HINDUNILVR,2020-06-30,60,-0.01878087752020713,-0.010150764239384436,-0.0001015625496985223,-0.039017024437510706,-0.015622591640778671,0.009567665879627624,-0.02386698439629681,-0.003026000350027508,0.013485618907249863,-0.007173491154469913,0.002705758321530305,-0.013176699697825978,0.013274927837266914,0.013779216040338995,0.01551478057161558,0.02782026242076298,0.035362989190402094,0.0,0.25,0.5,0.25,0.5,0.5,2.0,-0.39999999999999997,-0.21428571428571433,0.0208409840462693,0.027965362089185514,91.0,NEGATIVE,-0.008118743619847546,-0.03135640550336516,-0.010665711086397467,0.0025973294722964058,0.02641700668908512,0.017814983696241793,0.03202445361162429,0.02386698439629681
HINDUNILVR_2020-09-30,HINDUNILVR,2020-09-30,61,-0.004144986726226707,-0.008636512025262832,-0.00040103876266073257,-0.012570604484479275,-0.01531954403410532,0.008192596259425783,-0.004191296104904818,-0.007397619971253877,0.015044134258716965,-0.004144986726226707,0.0015078534696814638,-0.012570604484479275,0.008377936369300065,0.014658711235649834,0.015486562563577165,0.028124765847762346,0.03523676307941316,0.0,0.25,0.5,0.25,0.5,0.5,1.0,-1.2466677325125226e-16,-0.21428571428571433,0.01646936442504293,0.02697762645686537,92.0,NEUTRAL,-0.0001712298326058681,0.0062151965344066085,0.0022831188765878307,-0.004191296104904818,0.02255125988143206,0.017814983696241793,0.03099475823021267,0.006474414981492649
HINDUNILVR_2020-12-31,HINDUNILVR,2020-12-31,62,-0.009729484329760618,-0.014255180924983873,-0.0037246168079962533,0.0021839764709320475,-0.01841652398328933,0.000805808363424726,-0.004062836591070207,-0.013964910493683508,0.007347225492635029,-0.013703241223381457,-0.003199734260849074,-0.016601824547953836,0.005609101321059906,0.012806383504216605,0.01642234441885295,0.02481527829897137,0.02915316017142969,0.0,0.125,0.5,0.25,0.5,0.625,2.0,0.39999999999999997,-0.10714285714285715,0.015106469931977423,0.021882915705465494,92.0,NEUTRAL,-0.019287738826915368,-0.0018472435925425135,-0.010408792058728245,-0.010537251572562856,0.016545833371693925,0.009071744453789055,0.028268644324269177,0.006345955467658038
HINDUNILVR_2021-03-31,HINDUNILVR,2021-03-31,63,-0.03499419632497652,-0.019569591525601615,-0.010744914508030778,-0.04734314787639343,-0.029956876180436354,-0.012800220590398356,-0.04827546430812918,-0.026233380206517,-0.006086361583453159,-0.013703241223381457,-0.007173491154469913,-0.016601824547953836,0.0015778812575853451,0.02218588766794182,0.02272800746059805,0.04492474087105957,0.043105472728797785,0.0,0.125,0.5,0.375,0.5,0.5,1.0,4.1074449758993214e-17,-0.16666666666666669,0.027374939644810914,0.029984862768759835,90.0,NEGATIVE,-0.05070065382303768,-0.09283905216024435,-0.08614213655753011,-0.010537251572562856,0.04039397529072222,-0.004062836591070207,0.04258598476951368,0.04827546430812918
