event_key,symbol,feature_cutoff_date,val_market_cap,val_pe,val_earnings_yield,val_pb,val_ps,val_ev,val_ev_ebitda,val_pcf
BAJAJFINSV_2024-06-30,BAJAJFINSV,2024-07-23,2580654684254.05,31.929980276134117,0.03131852858510672,4.27766238354872,,4810821484254.05,,
BAJAJFINSV_2024-09-30,BAJAJFINSV,2024-10-22,2746045500877.8,33.976331360946745,0.029432253570184606,4.551812225901736,,4976212300877.8,,
BAJAJFINSV_2024-12-31,BAJAJFINSV,2025-01-29,2854127403211.2,35.31360946745562,0.028317694369973192,4.730967496374358,,5084294203211.2,,
BAJAJFINSV_2025-06-30,BAJAJFINSV,2025-07-24,3241495321618.5,36.95090909090909,0.027062933622004622,4.477493530476629,,5173170521618.5,,
BAJAJFINSV_2025-09-30,BAJAJFINSV,2025-11-10,3415054690629.0005,122.44508670520231,0.008166926308832555,,11.296565967180612,,,
BAJAJFINSV_2025-12-31,BAJAJFINSV,2026-02-03,3213609521336.4,144.79856115107913,0.0069061459730709995,4.201325083411012,10.181158959863492,6414740121336.4,,
BAJAJFINSV_2026-03-31,BAJAJFINSV,2026-04-29,2849758282685.4,127.84057971014492,0.00782224237614783,,8.736377476276884,,,
BAJAJFINSV_2026-06-30,BAJAJFINSV,2026-07-30,3052621492859.2,120.84810126582279,0.00827485073845187,3.917883270667921,9.117051995320548,5712370292859.2,,
BAJFINANCE_2015-12-31,BAJFINANCE,2016-02-02,,,,,,,,
BAJFINANCE_2016-03-31,BAJFINANCE,2016-05-24,,,,,,,,
BAJFINANCE_2016-06-30,BAJFINANCE,2016-07-25,,,,,,,,
BAJFINANCE_2016-09-30,BAJFINANCE,2016-10-26,,,,,,,,
BAJFINANCE_2016-12-31,BAJFINANCE,2017-01-29,,,,,,,,
BAJFINANCE_2017-03-31,BAJFINANCE,2017-05-16,,,,,,,,
BAJFINANCE_2017-06-30,BAJFINANCE,2017-07-18,,,,,,,,
BAJFINANCE_2017-09-30,BAJFINANCE,2017-10-15,,,,,,,,
BAJFINANCE_2017-12-31,BAJFINANCE,2018-01-31,,,,,,,,
BAJFINANCE_2018-03-31,BAJFINANCE,2018-05-16,,,,,,,,
BAJFINANCE_2018-06-30,BAJFINANCE,2018-07-18,,,,,,,,
BAJFINANCE_2018-09-30,BAJFINANCE,2018-10-22,,,,,,,,
BAJFINANCE_2018-12-31,BAJFINANCE,2019-01-28,,,,,,,,
BAJFINANCE_2019-03-31,BAJFINANCE,2019-05-15,,,,,,,,
BAJFINANCE_2019-06-30,BAJFINANCE,2019-07-24,,,,,,,,
BAJFINANCE_2019-09-30,BAJFINANCE,2019-10-21,,,,,,,,
BAJFINANCE_2019-12-31,BAJFINANCE,2020-01-28,,,,,,,,
BAJFINANCE_2020-03-31,BAJFINANCE,2020-05-19,,,,,,,,
BAJFINANCE_2020-06-30,BAJFINANCE,2020-07-20,,,,,,,,
BAJFINANCE_2020-09-30,BAJFINANCE,2020-10-20,,,,,,,,
BAJFINANCE_2020-12-31,BAJFINANCE,2021-01-20,,,,,,,,
BAJFINANCE_2021-03-31,BAJFINANCE,2021-04-27,,,,,,,,
BAJFINANCE_2021-06-30,BAJFINANCE,2021-07-18,,,,,,,,
BAJFINANCE_2021-09-30,BAJFINANCE,2021-10-26,,,,,,,,
BAJFINANCE_2021-12-31,BAJFINANCE,2022-01-18,,,,,,,,
BAJFINANCE_2022-03-31,BAJFINANCE,2022-04-26,,,,,,,,
BAJFINANCE_2022-12-31,BAJFINANCE,2023-01-24,,,,,,,,
BAJFINANCE_2023-03-31,BAJFINANCE,2023-04-26,,,,,,,,
BAJFINANCE_2023-06-30,BAJFINANCE,2023-07-25,4597496955617.344,40.12475705708973,0.024922269275729055,8.455636442920314,,6214833855617.344,,
BAJFINANCE_2023-09-30,BAJFINANCE,2023-10-17,4891577719594.16,42.69135347327999,0.02342394697385006,8.996504669489985,,6508914619594.16,,
BAJFINANCE_2023-12-31,BAJFINANCE,2024-01-29,4346782943645.4883,37.93664493471244,0.026359737444388215,7.994527592420744,,5964119843645.488,,
BAJFINANCE_2024-03-31,BAJFINANCE,2024-04-25,4409189468331.328,38.48129926857493,0.025986648554162314,8.109304587273312,,6026526368331.328,,
BAJFINANCE_2024-06-30,BAJFINANCE,2024-07-23,41574015562561.0,285.0707687092127,0.00350790087853607,54.20669644582234,,43684702962561.0,,
BAJFINANCE_2024-09-30,BAJFINANCE,2024-10-22,41269955630989.0,282.9858462581575,0.0035337456385989606,53.81024485968054,,43380643030989.0,,
BAJFINANCE_2024-12-31,BAJFINANCE,2025-01-29,47955257073631.5,328.82659547419274,0.0030411165452050026,62.52694208140584,,50065944473631.5,,
BAJFINANCE_2025-03-31,BAJFINANCE,2025-04-29,,,,,,,,
BAJFINANCE_2025-06-30,BAJFINANCE,2025-07-23,6011326120612.0,36.10365398956003,0.027698027470825157,6.216928011974409,,8699512820612.0,,
BAJFINANCE_2025-09-30,BAJFINANCE,2025-11-10,6753744172595.0,143.7086092715232,0.00695852534562212,,57.763410553083794,,,
BAJFINANCE_2025-12-31,BAJFINANCE,2026-02-03,5993876158317.2,123.16730523627075,0.008119037743674824,5.807261550568158,48.59731467384804,9150220158317.2,,
BAJFINANCE_2026-03-31,BAJFINANCE,2026-04-29,5798433385440.0,145.7680250783699,0.006860215053763441,,45.06598810123001,,,
BAJFINANCE_2026-06-30,BAJFINANCE,2026-07-29,6556128808678.4,120.36529680365298,0.008308042488619119,5.75103962181289,49.808540285006224,10044434108678.4,,
BEL_2015-12-31,BEL,2016-01-26,,,,,,,,
BEL_2016-03-31,BEL,2016-05-25,,,,,,,,
BEL_2016-06-30,BEL,2016-08-03,,,,,,,,
BEL_2016-09-30,BEL,2016-10-27,,,,,,,,
BEL_2016-12-31,BEL,2017-01-24,,,,,,,,
BEL_2017-03-31,BEL,2017-05-29,,,,,,,,
BEL_2017-06-30,BEL,2017-07-31,,,,,,,,
BEL_2017-09-30,BEL,2017-10-30,,,,,,,,
BEL_2017-12-31,BEL,2018-01-30,,,,,,,,
BEL_2018-03-31,BEL,2018-05-29,,,,,,,,
BEL_2018-06-30,BEL,2018-07-30,,,,,,,,
BEL_2018-09-30,BEL,2018-10-24,,,,,,,,
BEL_2018-12-31,BEL,2019-01-30,,,,,,,,
BEL_2019-03-31,BEL,2019-05-29,,,,,,,,
BEL_2019-06-30,BEL,2019-07-29,,,,,,,,
BEL_2019-09-30,BEL,2019-11-04,,,,,,,,
BEL_2019-12-31,BEL,2020-01-30,,,,,,,,
BEL_2020-03-31,BEL,2020-06-29,,,,,,,,
BEL_2020-06-30,BEL,2020-07-27,,,,,,,,
BEL_2020-09-30,BEL,2020-11-04,,,,,,,,
BEL_2020-12-31,BEL,2021-01-28,,,,,,,,
BEL_2021-03-31,BEL,2021-06-22,,,,,,,,
BEL_2021-06-30,BEL,2021-08-04,,,,,,,,
BEL_2021-09-30,BEL,2021-10-27,,,,,,,,
BEL_2021-12-31,BEL,2022-01-26,,,,,,,,
BEL_2022-03-31,BEL,2022-05-23,,,,,,,,
BEL_2022-12-31,BEL,2023-01-24,,,,,,,,
BEL_2023-03-31,BEL,2023-05-17,,,,,,,,
BEL_2023-06-30,BEL,2023-07-27,930169355990.25,31.112469437652813,0.03214145383104126,6.71038944186398,,891325855990.25,,
BEL_2023-09-30,BEL,2023-10-25,959042960057.1254,32.078238862650906,0.03117378121291791,6.91868820663317,,920199460057.1254,,
BEL_2023-12-31,BEL,2024-01-28,1386665021553.6252,46.38141734675848,0.021560358807575085,10.00362166320718,,1347821521553.6252,,
BEL_2024-03-31,BEL,2024-05-20,1814287083050.1252,60.684595830866066,0.016478646455635928,13.08855511978119,,1775443583050.1252,,
BEL_2024-06-30,BEL,2024-07-26,2265300459107.0996,56.86238532110091,0.017586318167150696,13.875016823030943,,2253862359107.0996,,
BEL_2024-09-30,BEL,2024-10-24,1983508485249.1501,49.788990825688074,0.020084761378293715,12.149034575441908,,1972070385249.1501,,
BEL_2024-12-31,BEL,2025-01-29,1953172903108.7998,49.027522935779814,0.02039670658682635,11.963228445027003,,1941734803108.7998,,
BEL_2025-03-31,BEL,2025-05-19,2658932049048.75,66.74311926605505,0.014982817869415807,16.286019262270106,,2647493949048.75,,
BEL_2025-06-30,BEL,2025-07-28,2845331409188.25,133.76288659793815,0.0074759152215799615,14.24525422533242,31.097911591538526,2749968109188.25,91.33982493068888,
BEL_2025-09-30,BEL,2025-10-30,2989218864670.9,308.19548872180445,0.0032446938277628694,,67.3286918754454,,,
BEL_2025-12-31,BEL,2026-01-27,3033338830836.4497,312.7443609022556,0.003197499699483111,,68.32244299973534,,,
BEL_2026-03-31,BEL,2026-05-18,3118722499936.8003,197.5,0.005063291139240506,,43.59502225985728,,,
BEL_2026-06-30,BEL,2026-07-27,2976176450227.3496,133.93092105263156,0.007466535674812724,12.40677834423246,29.10848282229278,2890985850227.3496,93.50191953903263,
BHARTIARTL_2015-12-31,BHARTIARTL,2016-01-28,,,,,,,,
BHARTIARTL_2016-03-31,BHARTIARTL,2016-04-27,,,,,,,,
BHARTIARTL_2016-06-30,BHARTIARTL,2016-07-27,,,,,,,,
BHARTIARTL_2016-09-30,BHARTIARTL,2016-10-25,,,,,,,,
BHARTIARTL_2016-12-31,BHARTIARTL,2017-01-24,,,,,,,,
BHARTIARTL_2017-03-31,BHARTIARTL,2017-05-09,,,,,,,,
BHARTIARTL_2017-06-30,BHARTIARTL,2017-07-25,,,,,,,,
BHARTIARTL_2017-09-30,BHARTIARTL,2017-10-31,,,,,,,,
BHARTIARTL_2017-12-31,BHARTIARTL,2018-01-18,,,,,,,,
BHARTIARTL_2018-03-31,BHARTIARTL,2018-04-24,,,,,,,,
BHARTIARTL_2018-06-30,BHARTIARTL,2018-07-26,,,,,,,,
BHARTIARTL_2018-09-30,BHARTIARTL,2018-10-25,,,,,,,,
BHARTIARTL_2018-12-31,BHARTIARTL,2019-01-30,,,,,,,,
BHARTIARTL_2019-03-31,BHARTIARTL,2019-05-06,,,,,,,,
BHARTIARTL_2019-06-30,BHARTIARTL,2019-08-01,,,,,,,,
BHARTIARTL_2019-09-30,BHARTIARTL,2019-11-14,,,,,,,,
BHARTIARTL_2019-12-31,BHARTIARTL,2020-02-04,,,,,,,,
BHARTIARTL_2020-03-31,BHARTIARTL,2020-05-18,,,,,,,,
BHARTIARTL_2020-06-30,BHARTIARTL,2020-07-29,,,,,,,,
BHARTIARTL_2020-09-30,BHARTIARTL,2020-10-27,,,,,,,,
BHARTIARTL_2020-12-31,BHARTIARTL,2021-02-03,,,,,,,,
BHARTIARTL_2021-03-31,BHARTIARTL,2021-05-17,,,,,,,,
BHARTIARTL_2021-06-30,BHARTIARTL,2021-08-03,,,,,,,,
BHARTIARTL_2021-09-30,BHARTIARTL,2021-11-03,,,,,,,,
BHARTIARTL_2021-12-31,BHARTIARTL,2022-02-08,,,,,,,,
BHARTIARTL_2022-03-31,BHARTIARTL,2022-05-17,,,,,,,,
BHARTIARTL_2022-09-30,BHARTIARTL,2022-08-04,,,,,,,,
BHARTIARTL_2022-12-31,BHARTIARTL,2023-02-07,,,,,,,,
BHARTIARTL_2023-03-31,BHARTIARTL,2023-05-16,,,,,,,,
BHARTIARTL_2023-06-30,BHARTIARTL,2023-08-03,5199256091377.857,59.8284153882657,0.016714465751939883,6.703277071096951,,7387665091377.857,,
BHARTIARTL_2023-09-30,BHARTIARTL,2023-10-31,5453940381225.714,62.75909570446551,0.015933945331351337,7.031635461316834,,7642349381225.714,,
BHARTIARTL_2023-12-31,BHARTIARTL,2024-02-05,6641771014508.928,76.42759429156658,0.013084279431654768,8.563077211539188,,8830180014508.928,,
BHARTIARTL_2024-03-31,BHARTIARTL,2024-05-14,7660209657586.428,88.14688049609643,0.011344700962438312,9.876125902443603,,9848618657586.428,,
BHARTIARTL_2024-06-30,BHARTIARTL,2024-08-05,8859067049587.1,114.5078125,0.008733028587023265,10.801263917037435,,10945835049587.1,,
BHARTIARTL_2024-09-30,BHARTIARTL,2024-10-28,10053714386935.049,129.94921874999997,0.007695313674211683,12.257816972371028,,12140482386935.049,,
BHARTIARTL_2024-12-31,BHARTIARTL,2025-02-06,9790184794684.25,126.54296875,0.007902454082420126,11.936513085639207,,11876952794684.25,,
BHARTIARTL_2025-06-30,BHARTIARTL,2025-08-05,11764770768067.2,105.10337323177367,0.009514442488870484,10.349761698420805,24.573317782253394,13576643768067.2,49.527742275582405,45.47597348336586
BHARTIARTL_2025-09-30,BHARTIARTL,2025-11-03,12630976909274.0,209.49494949494948,0.0047733847637415625,10.550114521509544,25.53641925267576,14173673909274.0,49.85411307398796,41.15692154811696
BHARTIARTL_2025-12-31,BHARTIARTL,2026-02-05,,,,,,,,
BHARTIARTL_2026-03-31,BHARTIARTL,2026-05-13,10765236479482.8,162.35934664246824,0.006159177285937849,,19.942418304538585,,,
BHARTIARTL_2026-06-30,BHARTIARTL,2026-08-04,12001294155846.6,162.14814814814812,0.006167199634536319,8.051501346365473,21.669557114515953,13453429155846.6,45.92585856340454,41.91215515550038
CIPLA_2015-12-31,CIPLA,2016-02-10,,,,,,,,
CIPLA_2016-03-31,CIPLA,2016-05-24,,,,,,,,
CIPLA_2016-06-30,CIPLA,2016-08-10,,,,,,,,
CIPLA_2016-09-30,CIPLA,2016-11-09,,,,,,,,
CIPLA_2016-12-31,CIPLA,2017-02-08,,,,,,,,
CIPLA_2017-03-31,CIPLA,2017-05-25,,,,,,,,
CIPLA_2017-06-30,CIPLA,2017-08-09,,,,,,,,
CIPLA_2017-09-30,CIPLA,2017-11-06,,,,,,,,
CIPLA_2017-12-31,CIPLA,2018-02-07,,,,,,,,
CIPLA_2018-03-31,CIPLA,2018-05-22,,,,,,,,
CIPLA_2018-06-30,CIPLA,2018-08-08,,,,,,,,
CIPLA_2018-09-30,CIPLA,2018-11-04,,,,,,,,
CIPLA_2018-12-31,CIPLA,2019-02-05,,,,,,,,
CIPLA_2019-03-31,CIPLA,2019-05-21,,,,,,,,
CIPLA_2019-06-30,CIPLA,2019-08-07,,,,,,,,
CIPLA_2019-09-30,CIPLA,2019-11-06,,,,,,,,
CIPLA_2019-12-31,CIPLA,2020-02-04,,,,,,,,
CIPLA_2020-03-31,CIPLA,2020-05-13,,,,,,,,
CIPLA_2020-06-30,CIPLA,2020-08-05,,,,,,,,
CIPLA_2020-09-30,CIPLA,2020-11-04,,,,,,,,
CIPLA_2020-12-31,CIPLA,2021-01-27,,,,,,,,
CIPLA_2021-03-31,CIPLA,2021-05-11,,,,,,,,
CIPLA_2021-06-30,CIPLA,2021-08-05,,,,,,,,
CIPLA_2021-09-30,CIPLA,2021-10-26,,,,,,,,
CIPLA_2021-12-31,CIPLA,2022-01-23,,,,,,,,
CIPLA_2022-03-31,CIPLA,2022-05-10,,,,,,,,
CIPLA_2022-12-31,CIPLA,2023-01-23,,,,,,,,
CIPLA_2023-03-31,CIPLA,2023-05-10,,,,,,,,
CIPLA_2023-06-30,CIPLA,2023-07-25,851342087966.75,30.405015854713177,0.032889310263095516,3.6370048247495066,,853096987966.75,,
CIPLA_2023-09-30,CIPLA,2023-10-25,934236414456.2,33.36552179797852,0.0299710583294575,3.9911363420888266,,935991314456.2,,
CIPLA_2023-12-31,CIPLA,2024-01-22,1071855590562.7,38.28048288186437,0.026122972457950797,4.579057008237005,,1073610490562.7,,
CIPLA_2024-03-31,CIPLA,2024-05-08,1117701783656.75,39.91784375900836,0.02505145333092616,4.774915791487915,,1119456683656.75,,
CIPLA_2024-06-30,CIPLA,2024-07-25,1211090961353.0999,29.40697902372084,0.03400553314889503,4.5348291080204275,,1210284361353.0999,,
CIPLA_2024-09-30,CIPLA,2024-10-28,1213593799245.3,29.467751421289947,0.0339354023217909,4.544200775788078,,1212787199245.3,,
CIPLA_2024-12-31,CIPLA,2025-01-27,1127165155258.2,27.369143305234267,0.036537497313945996,4.220575925940682,,1126358555258.2,,
CIPLA_2025-06-30,CIPLA,2025-07-24,1201653512848.0,98.40608465608467,0.010161973250890514,3.8522622949625647,18.213163226811687,1099942612848.0,60.203202586026656,
CIPLA_2025-09-30,CIPLA,2025-10-29,1277501233521.5,98.44956413449565,0.010157485295047751,,18.685004527127237,,,
CIPLA_2025-12-31,CIPLA,2026-01-22,1107259307076.0,85.33001245330014,0.01171920607122008,,16.195009932309887,,,
CIPLA_2026-03-31,CIPLA,2026-05-12,1044660694113.7999,154.58133971291866,0.006469086125512652,,15.003090550638591,,,
CIPLA_2026-06-30,CIPLA,2026-07-22,1143093201128.0999,206.28279883381921,0.004847713942477564,3.319861933837903,17.683280083537788,1048949701128.0999,95.09021775961598,
COALINDIA_2015-12-31,COALINDIA,2016-02-11,,,,,,,,
COALINDIA_2016-03-31,COALINDIA,2016-05-26,,,,,,,,
COALINDIA_2016-06-30,COALINDIA,2016-09-13,,,,,,,,
COALINDIA_2016-09-30,COALINDIA,2016-12-13,,,,,,,,
COALINDIA_2016-12-31,COALINDIA,2017-02-08,,,,,,,,
COALINDIA_2017-03-31,COALINDIA,2017-05-29,,,,,,,,
COALINDIA_2017-06-30,COALINDIA,2017-08-10,,,,,,,,
COALINDIA_2017-09-30,COALINDIA,2017-11-08,,,,,,,,
COALINDIA_2017-12-31,COALINDIA,2018-02-07,,,,,,,,
COALINDIA_2018-03-31,COALINDIA,2018-05-28,,,,,,,,
COALINDIA_2018-06-30,COALINDIA,2018-08-08,,,,,,,,
COALINDIA_2018-09-30,COALINDIA,2018-11-12,,,,,,,,
COALINDIA_2018-12-31,COALINDIA,2019-02-10,,,,,,,,
COALINDIA_2019-03-31,COALINDIA,2019-05-30,,,,,,,,
COALINDIA_2019-06-30,COALINDIA,2019-08-13,,,,,,,,
COALINDIA_2019-09-30,COALINDIA,2019-11-07,,,,,,,,
COALINDIA_2019-12-31,COALINDIA,2020-02-11,,,,,,,,
COALINDIA_2020-03-31,COALINDIA,2020-06-24,,,,,,,,
COALINDIA_2020-06-30,COALINDIA,2020-09-02,,,,,,,,
COALINDIA_2020-09-30,COALINDIA,2020-11-11,,,,,,,,
COALINDIA_2020-12-31,COALINDIA,2021-02-10,,,,,,,,
COALINDIA_2021-03-31,COALINDIA,2021-06-14,,,,,,,,
COALINDIA_2021-06-30,COALINDIA,2021-08-09,,,,,,,,
COALINDIA_2021-09-30,COALINDIA,2021-11-10,,,,,,,,
COALINDIA_2021-12-31,COALINDIA,2022-02-14,,,,,,,,
COALINDIA_2022-03-31,COALINDIA,2022-05-25,,,,,,,,
COALINDIA_2022-09-30,COALINDIA,2022-08-10,,,,,,,,
COALINDIA_2022-12-31,COALINDIA,2023-01-31,,,,,,,,
COALINDIA_2023-03-31,COALINDIA,2023-05-04,,,,,,,,
COALINDIA_2023-06-30,COALINDIA,2023-08-08,1418968197291.75,4.467403958090803,0.22384364820846905,2.3321825515170787,,1406008097291.75,,
COALINDIA_2023-09-30,COALINDIA,2023-11-08,1956049933375.4915,6.158323513707496,0.16238185567454377,3.214917383787223,,1943089833375.4915,,
COALINDIA_2023-12-31,COALINDIA,2024-02-12,2667228744696.983,8.397361035952052,0.11908503108520031,4.383794049196814,,2654268644696.983,,
COALINDIA_2024-03-31,COALINDIA,2024-05-02,2797262350010.991,8.806751918829733,0.11354924144756458,4.597514205859237,,2784302250010.991,,
COALINDIA_2024-06-30,COALINDIA,2024-07-31,3218176732359.4004,8.604382929642446,0.11621983914209115,3.7773109140207777,,3223319932359.4004,,
COALINDIA_2024-09-30,COALINDIA,2024-10-25,2841634031579.7,7.597627286208602,0.13162003903708522,3.3353467300937965,,2846777231579.7,,
COALINDIA_2024-12-31,COALINDIA,2025-01-27,2315645168870.25,6.191300049431537,0.16151696606786428,2.7179712293054523,,2320788368870.25,,
COALINDIA_2025-03-31,COALINDIA,2025-05-07,2362173767739.1,6.315702751688911,0.15833550743542915,2.772583824864351,,2367316967739.1,,
COALINDIA_2025-06-30,COALINDIA,2025-07-31,2319342805866.45,23.789506953223768,0.04203533944466587,2.2801174886851023,5.275842817830965,2012136705866.4502,15.115686536582812,
COALINDIA_2025-09-30,COALINDIA,2025-10-28,2412869915983.1997,27.428170988086894,0.03645886561062851,,5.621889308242464,,,
COALINDIA_2025-12-31,COALINDIA,2026-02-12,2583940790200.1997,29.37281009110021,0.03404509125611357,,6.020477525676619,,,
COALINDIA_2026-03-31,COALINDIA,2026-04-27,2789617678517.5,38.97502153316107,0.02565745856353591,,9.051860245165432,,,
COALINDIA_2026-09-30,COALINDIA,2026-07-27,2634566359792.5,24.303581580443435,0.041146198830409354,2.2120334610163797,5.666949149726296,2173798759792.5,14.520742802699345,
DRREDDY_2015-12-31,DRREDDY,2016-02-08,,,,,,,,
DRREDDY_2016-03-31,DRREDDY,2016-05-11,,,,,,,,
DRREDDY_2016-06-30,DRREDDY,2016-07-25,,,,,,,,
DRREDDY_2016-09-30,DRREDDY,2016-11-06,,,,,,,,
DRREDDY_2016-12-31,DRREDDY,2017-02-01,,,,,,,,
DRREDDY_2017-03-31,DRREDDY,2017-05-10,,,,,,,,
DRREDDY_2017-06-30,DRREDDY,2017-07-26,,,,,,,,
DRREDDY_2017-09-30,DRREDDY,2017-10-30,,,,,,,,
DRREDDY_2017-12-31,DRREDDY,2018-01-23,,,,,,,,
DRREDDY_2018-03-31,DRREDDY,2018-05-21,,,,,,,,
DRREDDY_2018-06-30,DRREDDY,2018-07-25,,,,,,,,
DRREDDY_2018-09-30,DRREDDY,2018-10-24,,,,,,,,
DRREDDY_2018-12-31,DRREDDY,2019-01-30,,,,,,,,
DRREDDY_2019-03-31,DRREDDY,2019-05-15,,,,,,,,
DRREDDY_2019-06-30,DRREDDY,2019-07-29,,,,,,,,
DRREDDY_2019-09-30,DRREDDY,2019-10-30,,,,,,,,
DRREDDY_2019-12-31,DRREDDY,2020-01-26,,,,,,,,
DRREDDY_2020-03-31,DRREDDY,2020-05-19,,,,,,,,
DRREDDY_2020-06-30,DRREDDY,2020-07-28,,,,,,,,
DRREDDY_2020-09-30,DRREDDY,2020-10-27,,,,,,,,
DRREDDY_2020-12-31,DRREDDY,2021-01-27,,,,,,,,
DRREDDY_2021-03-31,DRREDDY,2021-05-11,,,,,,,,
DRREDDY_2021-06-30,DRREDDY,2021-07-26,,,,,,,,
DRREDDY_2021-09-30,DRREDDY,2021-10-27,,,,,,,,
DRREDDY_2021-12-31,DRREDDY,2022-01-26,,,,,,,,
DRREDDY_2022-03-31,DRREDDY,2022-05-18,,,,,,,,
DRREDDY_2022-06-30,DRREDDY,2022-07-28,,,,,,,,
DRREDDY_2022-09-30,DRREDDY,2022-10-26,,,,,,,,
DRREDDY_2022-12-31,DRREDDY,2023-01-23,,,,,,,,
DRREDDY_2023-03-31,DRREDDY,2023-05-10,,,,,,,,
DRREDDY_2023-06-30,DRREDDY,2023-07-26,909816113632.3608,20.21654061072203,0.04946444692271638,3.9387513523572815,,917509113632.3608,,
DRREDDY_2023-09-30,DRREDDY,2023-10-25,916163312964.4434,20.35757835575503,0.04912175616002493,3.966229476319178,,923856312964.4434,,
DRREDDY_2023-12-31,DRREDDY,2024-01-30,970513115096.6699,21.56525644094979,0.04637088377493727,4.201519172161123,,978206115096.6699,,
DRREDDY_2024-03-31,DRREDDY,2024-05-07,1039742382389.4434,23.10356321822503,0.043283366749729726,4.501224646802011,,1047435382389.4434,,
DRREDDY_2024-06-30,DRREDDY,2024-07-25,5706264724350.0,102.41190711019455,0.00976448958150937,20.339564157369455,,5719177724350.0,,
DRREDDY_2024-09-30,DRREDDY,2024-11-05,1059287629475.0,19.011327296093725,0.052600220091180636,3.7757534467118163,,1072200629475.0,,
DRREDDY_2024-12-31,DRREDDY,2025-01-23,1073609078325.0001,19.26835828924953,0.05189855746859004,3.8268012059347716,,1086522078325.0001,,
DRREDDY_2025-06-30,DRREDDY,2025-07-23,1039478253660.0001,65.30890052356021,0.015311848645181978,3.117923421538868,,1071590253660.0001,,
DRREDDY_2025-09-30,DRREDDY,2025-10-24,1068431223059.9999,75.41715628672151,0.013259582424431286,3.052146132680491,12.503291006178905,1050387223060.0,42.62589169142115,73.03515093717957
DRREDDY_2025-12-31,DRREDDY,2026-01-21,963386745662.0,,,2.6873537142339097,10.941235711826101,952114745662.0,39.16878170404805,61.862630556861234
DRREDDY_2026-03-31,DRREDDY,2026-05-12,1057361601300.0,87.46556473829202,0.011433070866141731,2.839576119463109,12.116257978869688,1042504601300.0,48.29540448902066,96.93450690319033
DRREDDY_2026-06-30,DRREDDY,2026-07-22,984907382006.0,446.33962264150944,0.002240446398376733,2.6120499280120297,13.103794231207258,974434382006.0,112.91244287439166,62.95349197865133
EICHERMOT_2015-12-31,EICHERMOT,2016-02-03,,,,,,,,
EICHERMOT_2016-03-31,EICHERMOT,2016-05-04,,,,,,,,
EICHERMOT_2016-06-30,EICHERMOT,2016-07-28,,,,,,,,
EICHERMOT_2016-09-30,EICHERMOT,2016-10-26,,,,,,,,
EICHERMOT_2016-12-31,EICHERMOT,2017-01-31,,,,,,,,
EICHERMOT_2017-03-31,EICHERMOT,2017-05-03,,,,,,,,
EICHERMOT_2017-06-30,EICHERMOT,2017-08-09,,,,,,,,
EICHERMOT_2017-09-30,EICHERMOT,2017-11-13,,,,,,,,
EICHERMOT_2017-12-31,EICHERMOT,2018-02-06,,,,,,,,
EICHERMOT_2018-03-31,EICHERMOT,2018-05-09,,,,,,,,
EICHERMOT_2018-06-30,EICHERMOT,2018-08-09,,,,,,,,
EICHERMOT_2018-09-30,EICHERMOT,2018-11-12,,,,,,,,
EICHERMOT_2018-12-31,EICHERMOT,2019-02-10,,,,,,,,
EICHERMOT_2019-03-31,EICHERMOT,2019-05-08,,,,,,,,
EICHERMOT_2019-06-30,EICHERMOT,2019-07-31,,,,,,,,
EICHERMOT_2019-09-30,EICHERMOT,2019-11-06,,,,,,,,
EICHERMOT_2019-12-31,EICHERMOT,2020-02-05,,,,,,,,
EICHERMOT_2020-03-31,EICHERMOT,2020-06-10,,,,,,,,
EICHERMOT_2020-06-30,EICHERMOT,2020-08-13,,,,,,,,
EICHERMOT_2020-09-30,EICHERMOT,2020-11-12,,,,,,,,
EICHERMOT_2020-12-31,EICHERMOT,2021-02-09,,,,,,,,
EICHERMOT_2021-03-31,EICHERMOT,2021-05-27,,,,,,,,
EICHERMOT_2021-06-30,EICHERMOT,2021-08-12,,,,,,,,
EICHERMOT_2021-09-30,EICHERMOT,2021-11-03,,,,,,,,
EICHERMOT_2021-12-31,EICHERMOT,2022-02-14,,,,,,,,
EICHERMOT_2022-03-31,EICHERMOT,2022-05-11,,,,,,,,
EICHERMOT_2022-06-30,EICHERMOT,2022-08-10,,,,,,,,
EICHERMOT_2022-12-31,EICHERMOT,2023-02-13,,,,,,,,
EICHERMOT_2023-03-31,EICHERMOT,2023-05-11,,,,,,,,
EICHERMOT_2023-06-30,EICHERMOT,2023-08-03,924867126152.0068,31.770069102950508,0.03147616697840702,6.169778857713177,,926863126152.0068,,
EICHERMOT_2023-09-30,EICHERMOT,2023-11-08,971552460447.9932,33.37375492412225,0.029963664630293336,6.481216231104376,,973548460447.9932,,
EICHERMOT_2023-12-31,EICHERMOT,2024-02-12,1059545795320.9863,36.39641001744924,0.027475237242370276,7.068218841282393,,1061541795320.9863,,
EICHERMOT_2024-03-31,EICHERMOT,2024-05-08,1258834044085.9863,43.242151698216304,0.023125583735493185,8.39766864985835,,1260830044085.9863,,
EICHERMOT_2024-06-30,EICHERMOT,2024-08-08,1253180987947.0,31.36581688596491,0.03188184142104918,6.944550744405955,,1256303287947.0,,
EICHERMOT_2024-09-30,EICHERMOT,2024-11-13,1256411894381.0,31.44668311403509,0.03179985616841371,6.96245493693452,,1259534194381.0,,
